time,asset,netValue
2011-09-06 00:00:00,2018447466.0,20.18447466
2011-09-07 00:00:00,2069843304.0,20.69843304
2011-09-08 00:00:00,2049918657.0,20.49918657
2011-09-09 00:00:00,2043192318.0,20.43192318
2011-09-13 00:00:00,2012061427.0,20.12061427
2011-09-14 00:00:00,2037447403.0,20.37447403
2011-09-15 00:00:00,2044947978.0,20.44947978
2011-09-16 00:00:00,2048177545.0,20.48177545
2011-09-19 00:00:00,2010083884.0,20.10083884
2011-09-20 00:00:00,2022495667.0,20.22495667
2011-09-21 00:00:00,2080942212.0,20.80942212
2011-09-22 00:00:00,2029825999.0,20.29825999
2011-09-23 00:00:00,2018651172.0,20.18651172
2011-09-26 00:00:00,1981487463.0,19.81487463
2011-09-27 00:00:00,1984235465.0,19.84235465
2011-09-28 00:00:00,1955417759.0,19.55417759
2011-09-29 00:00:00,1886801959.0,18.86801959
2011-09-30 00:00:00,1876503624.0,18.76503624
2011-10-10 00:00:00,1868319960.0,18.6831996
2011-10-11 00:00:00,1865028889.0,18.65028889
2011-10-12 00:00:00,1929621556.0,19.29621556
2011-10-13 00:00:00,1955543570.0,19.5554357
2011-10-14 00:00:00,1944013735.0,19.44013735
2011-10-17 00:00:00,1943839596.0,19.43839596
2011-10-18 00:00:00,1875602965.0,18.75602965
2011-10-19 00:00:00,1867513808.0,18.67513808
2011-10-20 00:00:00,1809190595.0,18.09190595
2011-10-21 00:00:00,1777063890.0,17.7706389
2011-10-24 00:00:00,1804319136.0,18.04319136
2011-10-25 00:00:00,1847738170.0,18.4773817
2011-10-26 00:00:00,1866935880.0,18.6693588
2011-10-27 00:00:00,1869277724.0,18.69277724
2011-10-28 00:00:00,1909142470.0,19.0914247
2011-10-31 00:00:00,1909163684.0548868,19.09163684054887
2011-11-01 00:00:00,1924262842.2876744,19.242628422876745
2011-11-02 00:00:00,1951738700.2876744,19.517387002876745
2011-11-03 00:00:00,1964744868.2876744,19.647448682876743
2011-11-04 00:00:00,1980865551.2876744,19.808655512876744
2011-11-07 00:00:00,1965896456.2876744,19.658964562876744
2011-11-08 00:00:00,1949905118.2876744,19.499051182876745
2011-11-09 00:00:00,1975900072.2876744,19.759000722876745
2011-11-10 00:00:00,1940232247.2876744,19.402322472876744
2011-11-11 00:00:00,1943445732.2876744,19.434457322876746
2011-11-14 00:00:00,1986428789.2876744,19.864287892876746
2011-11-15 00:00:00,2004038123.2876744,20.040381232876744
